img_url,name
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9kxzlqj208c08c3zw.jpg,小傻瓜
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2135woj208c08czk8.jpg,替我问候你彪子妈
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o69efvfj20hs0hs74z.jpg,求求你让我打一炮吧
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk33u9qsnbg208c08c76j.gif,来来来亲一个
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9gxy9vg207m08cdfy.gif,我能怎么办我也很绝望啊
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8y22uhl7j208c08ct8r.jpg,请你滚出我的魔仙堡
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o677zl2j203k03kglg.jpg,真让人摸不着头脑啊
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9mgy62j206o06owfm.jpg,一个人伤心（熊猫人）
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9ioktzg205r06c3yq.gif,"不好意思,我才是亚洲最强（LPL）"
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8y1zds0tj20k00etq35.jpg,我香蕉君打钱
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o63bnllj203q04cjrl.jpg,500包夜不?
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9k7quoj204q07ct8o.jpg,把小猫丢了
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9f8l7hj202y02tjr5.jpg,群主摸我
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2hlr8gj20by08yq4e.jpg,"别笑,我是认真的 Never laugh not joking"
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk3o65ovi0j20o90jt757.jpg,"嗯,楼上说的很对"
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9inyyrj20ey0ejjrw.jpg,吓死宝宝了
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9dr760j20b40b4gm4.jpg,这些都是我积攒送给你的帽子
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2ezrzxj20by08ygmu.jpg,伸腿瞪眼丸
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o619g9yj204q03wdfo.jpg,（www.doutula.com）收集了成千上万的撕逼
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9gt819g208c08c3zl.gif,小心翼翼、迷茫、害怕、不敢嗦fa、无辜、委屈、等抱抱！
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9c0gooj206o06o3yf.jpg,切~肥
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2cdv5jj205u05kjrb.jpg,说你为什么要做鸡？我真是日了狗
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5zlkr3j208806fglm.jpg,，在这里你可以发现
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9enca1g201501cwem.gif,抖抖抖（小人）
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9ai9sej2073073dgu.jpg,宝宝拒绝
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2pditdj20k00k0my0.jpg,不开心的整理发型
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5xsn2xg206o06ot8r.gif,"的乐趣, 感受那一份不一样的快乐。"
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk8u9cxmaug20gy0ivgzw.gif,我和马云是朋友
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o964capg206o06oglu.gif,作死 make shit
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2me9njg208c08caa4.gif,装逼佬可否一战
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5w86drj20hs0hsgma.jpg,本站资源均收集整理于互联网，其著作权归原作者所有，如果有侵犯您权利的资源，请来信告知，我们将尽快作出处理。
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8u947mong204g03cdgx.gif,王的觉醒
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o98glo1j208c062wfh.jpg,我们双排吧放心我吸血很快的
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8y2kq235g20c80c8ac3.gif,你是我的掌上名猪
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5udcfvj20go0h4ab5.jpg,添加微信机器人: 
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8u91bhi4j20g40g70ti.jpg,欲言又止
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk3o94c6z5j20hs0hsdgh.jpg,能借七块给我吗？我想买瓶红牛
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8y36cqs9j20e80e8t98.jpg,"你说话能不能带点感情,人家好害怕"
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5s8ew5g208c08cweg.gif, 或  
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk8udykw8qj20du09f3zc.jpg,一脚踢飞（教皇狗）
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o9246jbj206o0613z1.jpg,那么小那么小
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk8y345o9sg205s03bn2c.gif,阿珂来了
http://ww1.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5qp70yj20m80m8wfs.jpg,为好友，免费提取微信表情。
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk8ujp3jbwj202i02ca9t.jpg,撑墙壁
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o8zxxc7g206o06omx5.gif,笑还有理了
http://ww2.sinaimg.cn/bmiddle/9150e4e5ly1fk3o5okfteg206o05dwev.gif,242527363
http://ww3.sinaimg.cn/bmiddle/9150e4e5ly1fk8uhgbqqwj20rs0rsjyf.jpg,（www.doutula.com）收集了成千上万的撕逼
http://ww4.sinaimg.cn/bmiddle/9150e4e5ly1fk3o8ye1lmj205i05i0sn.jpg,"还骂起人来了,我操你妈,这种人就应该给他点教训!"
